order_id,customer_id,kategori,kota,metode_pembayaran,pendapatan
O12357,9,Rumah Tangga,Semarang,E-Wallet,124409
O12358,14,Fashion,Semarang,COD,242881
O12359,7,Makanan,Solo,E-Wallet,349562
O12360,19,Rumah Tangga,Semarang,Kartu Kredit,179377
O12361,6,Rumah Tangga,Purworejo,COD,255629
O12362,1,Rumah Tangga,Semarang,Transfer Bank,129738
O12363,5,Fashion,Semarang,E-Wallet,166039
O12364,12,Rumah Tangga,Purworejo,COD,86887
O12365,5,Rumah Tangga,Semarang,COD,410240
O12366,20,Rumah Tangga,Purworejo,Transfer Bank,384802
O12367,2,Elektronik,Purworejo,Kartu Kredit,144687
O12368,16,Fashion,Yogyakarta,Kartu Kredit,484407
O12369,2,Elektronik,Magelang,E-Wallet,106677
O12370,11,Makanan,Semarang,COD,308691
O12371,6,Makanan,Magelang,Transfer Bank,300545
O12372,16,Makanan,Purworejo,Transfer Bank,303664
O12373,14,Rumah Tangga,Semarang,Transfer Bank,462688
O12374,3,Fashion,Purworejo,COD,69227
O12375,2,Elektronik,Semarang,COD,358154
O12376,11,Makanan,Purworejo,E-Wallet,107851
O12377,14,Rumah Tangga,Purworejo,E-Wallet,188713
O12378,2,Elektronik,Purworejo,Transfer Bank,456518
O12379,1,Elektronik,Yogyakarta,Kartu Kredit,52377
O12380,18,Fashion,Semarang,E-Wallet,389699
O12381,18,Kesehatan,Purworejo,COD,200256
O12382,16,Rumah Tangga,Solo,E-Wallet,53157
O12383,4,Kesehatan,Yogyakarta,COD,275928
O12384,7,Rumah Tangga,Semarang,Transfer Bank,362979
O12385,15,Fashion,Magelang,E-Wallet,262815
O12386,20,Elektronik,Semarang,Kartu Kredit,120387
O12387,6,Makanan,Magelang,COD,235920
O12388,18,Fashion,Semarang,COD,498770
O12389,2,Kesehatan,Semarang,Transfer Bank,255368
O12390,20,Fashion,Purworejo,Kartu Kredit,398497
O12391,13,Fashion,Solo,E-Wallet,456148
O12392,2,Makanan,Magelang,E-Wallet,312175
O12393,18,Kesehatan,Yogyakarta,Kartu Kredit,143527
O12394,16,Rumah Tangga,Magelang,Kartu Kredit,55549
O12395,1,Fashion,Yogyakarta,COD,345103
O12396,18,Rumah Tangga,Semarang,COD,224201
O12397,6,Fashion,Semarang,E-Wallet,416398
O12398,9,Elektronik,Magelang,E-Wallet,60332
O12399,8,Kesehatan,Magelang,Transfer Bank,464992
O12400,19,Rumah Tangga,Yogyakarta,Kartu Kredit,386075
O12401,1,Rumah Tangga,Magelang,COD,397298
O12402,9,Rumah Tangga,Magelang,Kartu Kredit,355630
O12403,18,Fashion,Solo,Transfer Bank,369970
O12404,11,Fashion,Purworejo,Kartu Kredit,315476
O12405,3,Rumah Tangga,Semarang,Transfer Bank,305244
O12406,13,Elektronik,Purworejo,E-Wallet,332545
O12407,8,Fashion,Solo,Transfer Bank,234876
O12408,12,Fashion,Purworejo,Transfer Bank,65440
O12409,3,Elektronik,Solo,Kartu Kredit,377501
O12410,7,Makanan,Solo,Transfer Bank,158717
O12411,17,Fashion,Magelang,Kartu Kredit,134422
O12412,12,Rumah Tangga,Solo,Transfer Bank,279970
O12413,20,Rumah Tangga,Yogyakarta,COD,396728
O12414,2,Kesehatan,Solo,E-Wallet,268937
O12415,3,Rumah Tangga,Yogyakarta,COD,81461
O12416,10,Rumah Tangga,Yogyakarta,Transfer Bank,414421
O12417,2,Kesehatan,Purworejo,E-Wallet,426269
O12418,17,Rumah Tangga,Semarang,Transfer Bank,242040
O12419,8,Rumah Tangga,Purworejo,Kartu Kredit,241101
O12420,3,Elektronik,Magelang,COD,103479
O12421,8,Kesehatan,Purworejo,E-Wallet,399013
O12422,8,Rumah Tangga,Semarang,COD,397747
O12423,3,Rumah Tangga,Purworejo,Transfer Bank,253962
O12424,13,Kesehatan,Semarang,COD,439000
O12425,3,Fashion,Solo,E-Wallet,443732
O12426,2,Elektronik,Solo,COD,85532
O12427,18,Rumah Tangga,Purworejo,Kartu Kredit,364903
O12428,9,Makanan,Yogyakarta,Transfer Bank,298047
O12429,10,Makanan,Semarang,Transfer Bank,351878
O12430,11,Elektronik,Solo,Transfer Bank,62224
O12431,10,Makanan,Purworejo,COD,187983
O12432,13,Elektronik,Magelang,Kartu Kredit,418887
O12433,3,Elektronik,Solo,Kartu Kredit,79415
O12434,11,Rumah Tangga,Solo,E-Wallet,303722
O12435,10,Makanan,Solo,Kartu Kredit,261859
O12436,16,Kesehatan,Purworejo,COD,248210
O12437,10,Elektronik,Magelang,Kartu Kredit,111934
O12438,10,Rumah Tangga,Magelang,Transfer Bank,399065
O12439,13,Fashion,Purworejo,E-Wallet,148842
O12440,6,Fashion,Semarang,COD,104726
O12441,14,Rumah Tangga,Purworejo,Transfer Bank,72708
O12442,12,Fashion,Solo,E-Wallet,119011
O12443,6,Rumah Tangga,Solo,COD,391884
O12444,6,Makanan,Yogyakarta,E-Wallet,169955
O12445,10,Kesehatan,Solo,E-Wallet,470987
O12446,6,Kesehatan,Purworejo,E-Wallet,156349
O12447,7,Makanan,Magelang,Transfer Bank,352198
O12448,8,Rumah Tangga,Magelang,Kartu Kredit,465013
O12449,12,Rumah Tangga,Purworejo,Transfer Bank,246581
O12450,9,Elektronik,Purworejo,COD,108167
O12451,5,Elektronik,Purworejo,Transfer Bank,428959
O12452,14,Rumah Tangga,Purworejo,Kartu Kredit,286737
O12453,11,Kesehatan,Magelang,Transfer Bank,485462
O12454,20,Fashion,Magelang,Kartu Kredit,129518
O12455,6,Kesehatan,Magelang,COD,412004
O12456,1,Fashion,Magelang,Kartu Kredit,50526
O12457,1,Elektronik,Solo,Kartu Kredit,231394
O12458,3,Elektronik,Yogyakarta,COD,128714
O12459,1,Kesehatan,Yogyakarta,E-Wallet,78025
O12460,13,Rumah Tangga,Magelang,E-Wallet,326409
O12461,9,Rumah Tangga,Semarang,E-Wallet,154128
O12462,1,Makanan,Purworejo,Kartu Kredit,459848
O12463,11,Rumah Tangga,Magelang,Kartu Kredit,400223
O12464,11,Kesehatan,Magelang,E-Wallet,80747
O12465,1,Rumah Tangga,Semarang,E-Wallet,103429
O12466,18,Elektronik,Magelang,COD,348996
O12467,20,Fashion,Semarang,Transfer Bank,139535
O12468,20,Fashion,Magelang,Transfer Bank,136697
O12469,6,Makanan,Magelang,E-Wallet,98540
O12470,5,Makanan,Magelang,E-Wallet,146600
O12471,18,Fashion,Yogyakarta,Kartu Kredit,104516
O12472,18,Fashion,Solo,COD,215356
O12473,1,Elektronik,Magelang,E-Wallet,366034
O12474,17,Makanan,Yogyakarta,Kartu Kredit,172549
O12475,3,Elektronik,Purworejo,E-Wallet,318445
O12476,4,Kesehatan,Yogyakarta,COD,221347
O12477,3,Elektronik,Solo,COD,57873
O12478,3,Kesehatan,Yogyakarta,E-Wallet,455932
O12479,19,Fashion,Yogyakarta,Transfer Bank,85536
O12480,13,Elektronik,Yogyakarta,COD,435413
O12481,18,Kesehatan,Solo,COD,392155
O12482,9,Rumah Tangga,Yogyakarta,Transfer Bank,339335
O12483,4,Fashion,Purworejo,COD,379557
O12484,10,Elektronik,Yogyakarta,Kartu Kredit,235955
O12485,11,Elektronik,Magelang,Kartu Kredit,172588
O12486,3,Kesehatan,Purworejo,Transfer Bank,263280
O12487,2,Rumah Tangga,Yogyakarta,COD,343323
O12488,2,Fashion,Purworejo,Kartu Kredit,387344
O12489,9,Rumah Tangga,Magelang,Transfer Bank,356907
O12490,4,Rumah Tangga,Purworejo,Kartu Kredit,80011
O12491,15,Rumah Tangga,Magelang,COD,471918
O12492,14,Kesehatan,Semarang,COD,399582
O12493,4,Fashion,Purworejo,COD,387523
O12494,4,Kesehatan,Yogyakarta,Transfer Bank,250385
O12495,4,Elektronik,Purworejo,Kartu Kredit,125166
O12496,20,Rumah Tangga,Magelang,Transfer Bank,231935
O12497,17,Rumah Tangga,Semarang,E-Wallet,213431
O12498,18,Fashion,Purworejo,E-Wallet,193138
O12499,3,Makanan,Magelang,Kartu Kredit,353014
O12500,10,Rumah Tangga,Magelang,Transfer Bank,465800
O12501,10,Kesehatan,Purworejo,Transfer Bank,476063
O12502,13,Rumah Tangga,Solo,Transfer Bank,101205
O12503,4,Makanan,Yogyakarta,Transfer Bank,370664
O12504,10,Rumah Tangga,Purworejo,COD,405520
O12505,4,Kesehatan,Purworejo,COD,366868
O12506,19,Elektronik,Solo,E-Wallet,202273
O12507,16,Elektronik,Semarang,COD,145691
O12508,6,Fashion,Semarang,Transfer Bank,207316
O12509,2,Rumah Tangga,Purworejo,E-Wallet,430982
O12510,16,Elektronik,Magelang,E-Wallet,125211
O12511,16,Rumah Tangga,Semarang,Kartu Kredit,330685
O12512,1,Rumah Tangga,Magelang,COD,101103
O12513,13,Rumah Tangga,Purworejo,E-Wallet,391528
O12514,5,Fashion,Semarang,Transfer Bank,429847
O12515,12,Kesehatan,Yogyakarta,Kartu Kredit,267866
O12516,19,Rumah Tangga,Purworejo,Transfer Bank,110564
O12517,8,Elektronik,Solo,E-Wallet,220188
O12518,8,Kesehatan,Yogyakarta,Transfer Bank,251820
O12519,20,Elektronik,Magelang,E-Wallet,213937
O12520,15,Makanan,Solo,COD,84962
O12521,10,Rumah Tangga,Purworejo,Kartu Kredit,303480
O12522,17,Elektronik,Semarang,Transfer Bank,83169
O12523,1,Rumah Tangga,Solo,Kartu Kredit,276670
O12524,12,Fashion,Yogyakarta,E-Wallet,469883
O12525,16,Fashion,Magelang,E-Wallet,476900
O12526,18,Fashion,Yogyakarta,E-Wallet,242441
O12527,6,Elektronik,Magelang,Kartu Kredit,417989
O12528,12,Fashion,Purworejo,Transfer Bank,140329
O12529,5,Elektronik,Semarang,Kartu Kredit,214458
O12530,1,Elektronik,Magelang,E-Wallet,375797
O12531,5,Rumah Tangga,Purworejo,COD,72128
O12532,3,Fashion,Solo,Kartu Kredit,167693
O12533,20,Fashion,Magelang,E-Wallet,488369
O12534,4,Fashion,Yogyakarta,COD,150593
O12535,17,Rumah Tangga,Solo,E-Wallet,158542
O12536,2,Makanan,Solo,Transfer Bank,422220
O12537,7,Rumah Tangga,Semarang,Kartu Kredit,245752
O12538,20,Rumah Tangga,Purworejo,E-Wallet,138498
O12539,7,Elektronik,Purworejo,E-Wallet,466459
O12540,15,Rumah Tangga,Purworejo,COD,106654
O12541,20,Makanan,Solo,Transfer Bank,186695
O12542,17,Makanan,Solo,Transfer Bank,313591
O12543,13,Rumah Tangga,Magelang,COD,229301
O12544,6,Fashion,Solo,COD,172260
O12545,4,Fashion,Semarang,Kartu Kredit,135823
O12546,18,Kesehatan,Yogyakarta,E-Wallet,407536
O12547,11,Kesehatan,Magelang,E-Wallet,329014
O12548,13,Fashion,Semarang,Transfer Bank,68887
O12549,8,Fashion,Magelang,Transfer Bank,413805
O12550,17,Fashion,Purworejo,Kartu Kredit,235491
O12551,7,Fashion,Magelang,Transfer Bank,410786
O12552,2,Fashion,Yogyakarta,E-Wallet,248857
O12553,1,Fashion,Solo,Kartu Kredit,262471
O12554,8,Fashion,Purworejo,E-Wallet,327077
O12555,16,Kesehatan,Magelang,Transfer Bank,467429
O12556,19,Fashion,Solo,Kartu Kredit,117411
O12557,16,Kesehatan,Yogyakarta,Kartu Kredit,149920
O12558,6,Elektronik,Semarang,E-Wallet,229621
O12559,14,Makanan,Yogyakarta,E-Wallet,162338
O12560,16,Makanan,Semarang,Transfer Bank,480103
O12561,15,Fashion,Magelang,Transfer Bank,250672
O12562,2,Rumah Tangga,Semarang,E-Wallet,473906
O12563,17,Fashion,Semarang,COD,368615
O12564,3,Kesehatan,Magelang,COD,150881
O12565,10,Fashion,Yogyakarta,Transfer Bank,183533
O12566,10,Rumah Tangga,Yogyakarta,E-Wallet,360602
O12567,9,Elektronik,Magelang,COD,195862
O12568,10,Rumah Tangga,Purworejo,COD,73527
O12569,12,Makanan,Magelang,Transfer Bank,363868
O12570,4,Fashion,Semarang,Kartu Kredit,382866
O12571,16,Kesehatan,Purworejo,Kartu Kredit,167881
O12572,2,Makanan,Yogyakarta,Kartu Kredit,401150
O12573,17,Kesehatan,Magelang,COD,147846
O12574,16,Makanan,Magelang,E-Wallet,407899
O12575,17,Rumah Tangga,Magelang,COD,411396
O12576,3,Fashion,Yogyakarta,E-Wallet,76572
O12577,7,Fashion,Solo,COD,240474
O12578,12,Makanan,Purworejo,E-Wallet,55469
O12579,12,Kesehatan,Yogyakarta,Kartu Kredit,350135
O12580,12,Kesehatan,Yogyakarta,COD,195855
O12581,11,Fashion,Purworejo,COD,220089
O12582,1,Fashion,Semarang,Kartu Kredit,307609
O12583,8,Makanan,Yogyakarta,COD,195065
O12584,9,Fashion,Purworejo,COD,201346
O12585,17,Fashion,Purworejo,E-Wallet,172142
O12586,11,Fashion,Semarang,Kartu Kredit,91496
O12587,2,Kesehatan,Semarang,Transfer Bank,123823
O12588,17,Rumah Tangga,Solo,Transfer Bank,180672
O12589,18,Elektronik,Solo,Transfer Bank,70824
O12590,2,Fashion,Solo,Kartu Kredit,439075
O12591,17,Makanan,Purworejo,COD,490046
O12592,10,Makanan,Solo,COD,111544
O12593,20,Kesehatan,Magelang,E-Wallet,261522
O12594,5,Kesehatan,Magelang,Transfer Bank,417050
O12595,14,Rumah Tangga,Yogyakarta,COD,498502
O12596,6,Elektronik,Magelang,Transfer Bank,78686
O12597,11,Makanan,Purworejo,Transfer Bank,60989
O12598,7,Fashion,Yogyakarta,Transfer Bank,490241
O12599,11,Elektronik,Yogyakarta,Transfer Bank,363122
O12600,5,Kesehatan,Solo,E-Wallet,317589
O12601,10,Makanan,Semarang,Kartu Kredit,81449
O12602,15,Makanan,Purworejo,COD,451635
O12603,6,Kesehatan,Yogyakarta,Transfer Bank,58922
O12604,4,Rumah Tangga,Magelang,Kartu Kredit,79240
O12605,16,Rumah Tangga,Semarang,Transfer Bank,313075
O12606,8,Fashion,Solo,Kartu Kredit,396752
O12607,3,Fashion,Magelang,Kartu Kredit,122899
O12608,15,Rumah Tangga,Semarang,Transfer Bank,309587
O12609,11,Makanan,Magelang,Transfer Bank,325419
O12610,1,Kesehatan,Magelang,Kartu Kredit,455907
O12611,12,Kesehatan,Yogyakarta,Kartu Kredit,372175
O12612,11,Makanan,Purworejo,Transfer Bank,160596
O12613,15,Elektronik,Purworejo,COD,448386
O12614,7,Makanan,Purworejo,Transfer Bank,210546
O12615,19,Rumah Tangga,Semarang,COD,321736
O12616,17,Kesehatan,Semarang,E-Wallet,370035
O12617,18,Elektronik,Magelang,E-Wallet,160641
O12618,11,Makanan,Semarang,Kartu Kredit,53087
O12619,5,Kesehatan,Solo,Kartu Kredit,444866
O12620,16,Kesehatan,Yogyakarta,Kartu Kredit,182326
O12621,19,Fashion,Semarang,COD,251718
O12622,9,Makanan,Purworejo,E-Wallet,460392
O12623,18,Makanan,Yogyakarta,Transfer Bank,411155
O12624,16,Rumah Tangga,Semarang,Kartu Kredit,108976
O12625,10,Makanan,Semarang,Kartu Kredit,310814
O12626,20,Makanan,Magelang,Transfer Bank,281578
O12627,4,Makanan,Semarang,Kartu Kredit,258302
O12628,12,Kesehatan,Semarang,Transfer Bank,438301
O12629,16,Rumah Tangga,Semarang,Transfer Bank,98325
O12630,10,Makanan,Solo,COD,340668
O12631,12,Fashion,Yogyakarta,Transfer Bank,484889
O12632,14,Rumah Tangga,Solo,E-Wallet,280967
O12633,4,Elektronik,Semarang,COD,210357
O12634,2,Rumah Tangga,Yogyakarta,Transfer Bank,241042
O12635,15,Fashion,Semarang,Transfer Bank,398193
O12636,15,Rumah Tangga,Purworejo,Transfer Bank,51212
O12637,20,Kesehatan,Purworejo,Transfer Bank,113366
O12638,18,Makanan,Semarang,COD,208029
O12639,6,Fashion,Solo,COD,117502
O12640,16,Rumah Tangga,Yogyakarta,E-Wallet,309947
O12641,6,Rumah Tangga,Semarang,Kartu Kredit,491069
O12642,20,Makanan,Solo,COD,235926
O12643,2,Makanan,Magelang,Kartu Kredit,264573
O12644,17,Fashion,Magelang,Kartu Kredit,262802
O12645,11,Elektronik,Magelang,COD,434003
O12646,12,Kesehatan,Solo,Kartu Kredit,80137
O12647,20,Rumah Tangga,Magelang,Kartu Kredit,351744
O12648,4,Makanan,Solo,COD,71120
O12649,16,Elektronik,Yogyakarta,Transfer Bank,444357
O12650,13,Kesehatan,Semarang,Transfer Bank,268426
O12651,15,Fashion,Solo,E-Wallet,207161
O12652,7,Fashion,Solo,E-Wallet,208793
O12653,6,Fashion,Purworejo,COD,57574
O12654,11,Fashion,Semarang,COD,225953
O12655,13,Elektronik,Yogyakarta,E-Wallet,107500
O12656,11,Fashion,Solo,Transfer Bank,226824
O12657,1,Makanan,Semarang,COD,469586
O12658,3,Elektronik,Magelang,Kartu Kredit,74990
O12659,13,Kesehatan,Yogyakarta,E-Wallet,242782
O12660,5,Makanan,Magelang,E-Wallet,265281
O12661,12,Makanan,Yogyakarta,COD,351376
O12662,2,Makanan,Solo,Transfer Bank,138508
O12663,14,Makanan,Semarang,COD,315677
O12664,5,Fashion,Magelang,E-Wallet,371940
O12665,5,Kesehatan,Purworejo,Transfer Bank,193342
O12666,5,Fashion,Semarang,E-Wallet,76680
O12667,2,Elektronik,Solo,Kartu Kredit,82590
O12668,3,Kesehatan,Purworejo,Transfer Bank,324826
O12669,14,Fashion,Purworejo,COD,138563
O12670,18,Kesehatan,Magelang,Transfer Bank,125047
O12671,15,Fashion,Semarang,E-Wallet,451796
O12672,19,Kesehatan,Solo,E-Wallet,470834
O12673,3,Fashion,Yogyakarta,COD,390555
O12674,15,Fashion,Magelang,Transfer Bank,344073
O12675,12,Rumah Tangga,Magelang,Transfer Bank,349383
O12676,11,Kesehatan,Purworejo,COD,233758
O12677,4,Makanan,Solo,COD,328050
O12678,15,Makanan,Purworejo,COD,437593
O12679,8,Kesehatan,Magelang,COD,262096
O12680,9,Kesehatan,Solo,Transfer Bank,310731
O12681,17,Elektronik,Semarang,Transfer Bank,105380
O12682,3,Rumah Tangga,Purworejo,E-Wallet,163424
O12683,8,Fashion,Solo,Kartu Kredit,313691
O12684,9,Makanan,Solo,Transfer Bank,325241
O12685,20,Kesehatan,Yogyakarta,Transfer Bank,213862
O12686,1,Makanan,Purworejo,E-Wallet,190205
O12687,6,Makanan,Magelang,E-Wallet,384997
O12688,16,Fashion,Purworejo,COD,311846
O12689,20,Kesehatan,Purworejo,Transfer Bank,102521
O12690,17,Rumah Tangga,Purworejo,Transfer Bank,210335
O12691,17,Rumah Tangga,Solo,Kartu Kredit,366926
O12692,10,Kesehatan,Solo,Transfer Bank,190826
O12693,4,Makanan,Semarang,Transfer Bank,313459
O12694,20,Kesehatan,Magelang,Transfer Bank,149190
O12695,9,Elektronik,Magelang,E-Wallet,255644
O12696,19,Rumah Tangga,Magelang,Transfer Bank,238328
O12697,14,Kesehatan,Solo,Transfer Bank,428216
O12698,11,Kesehatan,Purworejo,Transfer Bank,268869
O12699,3,Fashion,Yogyakarta,Kartu Kredit,284654
O12700,5,Elektronik,Purworejo,E-Wallet,388898
O12701,20,Makanan,Semarang,E-Wallet,495848
O12702,8,Elektronik,Purworejo,Kartu Kredit,182668
O12703,7,Elektronik,Magelang,E-Wallet,387132
O12704,18,Rumah Tangga,Solo,Transfer Bank,314583
O12705,9,Elektronik,Purworejo,Transfer Bank,239846
O12706,1,Rumah Tangga,Semarang,COD,353921
O12707,3,Makanan,Semarang,E-Wallet,363292
O12708,13,Fashion,Purworejo,E-Wallet,112861
O12709,9,Elektronik,Yogyakarta,Kartu Kredit,325752
O12710,12,Elektronik,Solo,COD,211946
O12711,20,Makanan,Magelang,E-Wallet,238993
O12712,19,Elektronik,Solo,E-Wallet,213189
O12713,10,Rumah Tangga,Semarang,Kartu Kredit,482194
O12714,5,Kesehatan,Solo,Transfer Bank,150028
O12715,9,Fashion,Yogyakarta,Kartu Kredit,430679
O12716,8,Makanan,Magelang,E-Wallet,233375
O12717,20,Makanan,Magelang,COD,321655
O12718,14,Elektronik,Purworejo,COD,492487
O12719,16,Kesehatan,Purworejo,E-Wallet,420694
O12720,2,Kesehatan,Semarang,COD,139055
O12721,19,Kesehatan,Solo,Kartu Kredit,353376
O12722,11,Fashion,Solo,COD,396203
O12723,10,Rumah Tangga,Yogyakarta,Transfer Bank,471743
O12724,15,Elektronik,Purworejo,Kartu Kredit,406199
O12725,14,Rumah Tangga,Solo,Kartu Kredit,338401
O12726,9,Elektronik,Magelang,Kartu Kredit,399385
O12727,13,Fashion,Solo,COD,285325
O12728,16,Elektronik,Purworejo,Transfer Bank,167999
O12729,10,Fashion,Solo,E-Wallet,492496
O12730,8,Fashion,Solo,Kartu Kredit,449042
O12731,8,Fashion,Magelang,Transfer Bank,134928
O12732,13,Rumah Tangga,Solo,COD,288092
O12733,4,Fashion,Yogyakarta,COD,120812
O12734,18,Elektronik,Yogyakarta,Transfer Bank,361369
O12735,4,Elektronik,Yogyakarta,COD,420550
O12736,3,Fashion,Magelang,COD,400982
O12737,8,Fashion,Solo,COD,208635
O12738,11,Kesehatan,Solo,Transfer Bank,214777
O12739,13,Kesehatan,Semarang,E-Wallet,295201
O12740,1,Rumah Tangga,Purworejo,Kartu Kredit,342843
O12741,3,Makanan,Magelang,E-Wallet,182497
O12742,6,Kesehatan,Semarang,Transfer Bank,55413
O12743,16,Fashion,Solo,COD,89074
O12744,18,Fashion,Purworejo,COD,264863
O12745,10,Kesehatan,Solo,COD,344825
O12746,8,Kesehatan,Yogyakarta,Transfer Bank,62554
O12747,8,Kesehatan,Solo,Transfer Bank,312881
O12748,18,Elektronik,Magelang,COD,117047
O12749,16,Fashion,Solo,Transfer Bank,172764
O12750,11,Kesehatan,Semarang,Kartu Kredit,97141
O12751,20,Kesehatan,Magelang,Kartu Kredit,491720
O12752,9,Kesehatan,Solo,COD,242477
O12753,15,Kesehatan,Yogyakarta,Transfer Bank,283240
O12754,9,Kesehatan,Semarang,Transfer Bank,281051
O12755,13,Rumah Tangga,Solo,Transfer Bank,199102
O12756,13,Kesehatan,Solo,Kartu Kredit,481938
O12757,3,Fashion,Magelang,Transfer Bank,158095
O12758,10,Kesehatan,Magelang,Kartu Kredit,88017
O12759,7,Kesehatan,Solo,Transfer Bank,323990
O12760,2,Rumah Tangga,Magelang,COD,54681
O12761,18,Elektronik,Yogyakarta,E-Wallet,358204
O12762,20,Kesehatan,Semarang,Transfer Bank,83250
O12763,13,Rumah Tangga,Semarang,COD,420513
O12764,11,Fashion,Semarang,COD,84906
O12765,15,Fashion,Magelang,COD,294212
O12766,13,Makanan,Magelang,Kartu Kredit,67236
O12767,7,Makanan,Purworejo,Transfer Bank,440187
O12768,6,Elektronik,Purworejo,Kartu Kredit,263404
O12769,12,Fashion,Solo,COD,350884
O12770,18,Fashion,Magelang,Transfer Bank,421435
O12771,10,Makanan,Semarang,Kartu Kredit,117205
O12772,10,Fashion,Magelang,Kartu Kredit,211830
O12773,9,Makanan,Magelang,E-Wallet,317350
O12774,4,Kesehatan,Solo,E-Wallet,82728
O12775,20,Makanan,Yogyakarta,COD,108821
O12776,7,Rumah Tangga,Semarang,Kartu Kredit,453310
O12777,8,Elektronik,Semarang,Kartu Kredit,331927
O12778,15,Elektronik,Solo,E-Wallet,76671
O12779,2,Makanan,Semarang,Transfer Bank,167723
O12780,1,Kesehatan,Magelang,Kartu Kredit,493322
O12781,10,Elektronik,Solo,Kartu Kredit,75169
O12782,3,Rumah Tangga,Purworejo,Transfer Bank,318114
O12783,10,Rumah Tangga,Magelang,Kartu Kredit,368771
O12784,11,Kesehatan,Yogyakarta,E-Wallet,238117
O12785,11,Fashion,Semarang,Kartu Kredit,191963
O12786,12,Rumah Tangga,Semarang,Kartu Kredit,401018
O12787,17,Elektronik,Solo,COD,58765
O12788,8,Kesehatan,Solo,E-Wallet,471045
O12789,16,Makanan,Purworejo,Kartu Kredit,278605
O12790,1,Kesehatan,Semarang,Transfer Bank,123063
O12791,17,Rumah Tangga,Yogyakarta,Transfer Bank,99937
O12792,3,Rumah Tangga,Yogyakarta,COD,408667
O12793,3,Rumah Tangga,Solo,Transfer Bank,247186
O12794,18,Kesehatan,Purworejo,Kartu Kredit,134265
O12795,10,Rumah Tangga,Semarang,Transfer Bank,288633
O12796,17,Kesehatan,Magelang,COD,51327
O12797,4,Kesehatan,Purworejo,E-Wallet,237602
O12798,13,Makanan,Solo,COD,499044
O12799,15,Kesehatan,Purworejo,COD,427032
O12800,20,Rumah Tangga,Purworejo,Kartu Kredit,163554
O12801,20,Rumah Tangga,Magelang,Kartu Kredit,280169
O12802,11,Makanan,Solo,Kartu Kredit,275208
O12803,19,Rumah Tangga,Yogyakarta,E-Wallet,435427
O12804,6,Elektronik,Solo,Kartu Kredit,81929
O12805,5,Elektronik,Solo,Transfer Bank,169852
O12806,1,Kesehatan,Yogyakarta,Kartu Kredit,164200
O12807,19,Fashion,Purworejo,Transfer Bank,135055
O12808,6,Makanan,Semarang,Kartu Kredit,450989
O12809,9,Elektronik,Purworejo,E-Wallet,283738
O12810,5,Rumah Tangga,Purworejo,COD,205947
O12811,4,Fashion,Purworejo,Kartu Kredit,234435
O12812,2,Rumah Tangga,Semarang,Transfer Bank,492594
O12813,18,Rumah Tangga,Solo,COD,56220
O12814,15,Makanan,Solo,Transfer Bank,102121
O12815,7,Kesehatan,Purworejo,Transfer Bank,417767
O12816,1,Fashion,Semarang,COD,454022
O12817,19,Rumah Tangga,Magelang,Transfer Bank,142263
O12818,18,Makanan,Solo,E-Wallet,363170
O12819,14,Makanan,Magelang,COD,347638
O12820,19,Rumah Tangga,Magelang,Transfer Bank,276857
O12821,2,Makanan,Solo,COD,67071
O12822,4,Fashion,Purworejo,COD,252178
O12823,8,Elektronik,Magelang,Transfer Bank,414899
O12824,12,Makanan,Solo,COD,259436
O12825,10,Rumah Tangga,Solo,COD,111709
O12826,15,Kesehatan,Magelang,Kartu Kredit,122914
O12827,2,Makanan,Semarang,Transfer Bank,377348
O12828,6,Kesehatan,Magelang,Transfer Bank,441599
O12829,7,Makanan,Solo,COD,278548
O12830,18,Fashion,Yogyakarta,COD,267178
O12831,16,Fashion,Semarang,COD,216044
O12832,12,Rumah Tangga,Magelang,COD,429021
O12833,6,Fashion,Magelang,E-Wallet,95152
O12834,1,Makanan,Magelang,Kartu Kredit,57149
O12835,4,Elektronik,Yogyakarta,E-Wallet,257942
O12836,7,Elektronik,Yogyakarta,E-Wallet,360590
O12837,15,Fashion,Yogyakarta,Transfer Bank,137514
O12838,10,Makanan,Solo,Kartu Kredit,283988
O12839,7,Makanan,Magelang,Kartu Kredit,192854
O12840,11,Makanan,Yogyakarta,E-Wallet,196533
O12841,11,Elektronik,Semarang,Kartu Kredit,263210
O12842,10,Elektronik,Solo,Kartu Kredit,201989
O12843,15,Makanan,Semarang,Kartu Kredit,289157
O12844,9,Elektronik,Purworejo,COD,236696
O12845,9,Elektronik,Solo,Kartu Kredit,274426
O12846,6,Fashion,Magelang,COD,249582
O12847,5,Fashion,Semarang,Kartu Kredit,169706
O12848,8,Rumah Tangga,Purworejo,Transfer Bank,104269
